e_y,e_theta_rad,line_confidence,rpm_left,rpm_right,duty_prev_left,duty_prev_right,target_duty_left,target_duty_right,duty_left,duty_right
0.1972080999217205,-0.16018454495021217,0.7062089927210713,4.748899858454479,130.24621449054973,0.23750541723675878,0.3339186599810071,0.6764123,0.56973684,0.43750542402267456,0.5339186787605286
0.24359313276306072,-0.15866227482524065,0.860257654574248,150.78580269076997,155.0143282739976,0.7195887041008793,-0.38140486341476865,0.6333139,0.6383607,0.6410277607245249,-0.18140487372875214
-0.6057691352765806,0.6216331178836505,0.030047481606106596,-35.82663274164966,-141.77802598667762,-0.9292267147960407,0.10485938344338042,-0.97594196,0.8946105,-0.9759419560432434,0.3048593997955322
-0.15291102338469997,0.4634694531112218,0.1612214474488246,176.19939991644543,-153.64378397784515,-0.6764012062692062,-0.4833670913868746,0.6298925,0.66121405,-0.4764012098312378,-0.2833670973777771
0.03538316188736523,0.18763248414078615,0.11405151885777398,26.35375180262548,-95.59117800669101,-0.7033926498958694,0.5061429860758242,0.6746985,0.5850365,-0.5033926367759705,0.6572759458360669
0.5861456001647536,-0.8054704272988333,0.5655377214493436,-44.22174630395796,66.19107287281793,0.9009131543715112,0.7574803735029734,0.92602396,-0.905875,0.9260239601135254,0.5574803948402405
0.6880487392809533,0.8410135802569245,0.8172799247759215,81.40873257413034,181.03856542019986,0.6548861982352532,0.7079386781420991,0.9435854,-0.9195536,0.8548861742019653,0.5079386830329895
0.8143008496728525,-0.6430512639055697,0.36908463336169695,195.9289333335189,-156.19283086220776,-0.4202884898753285,-0.27597581877289046,0.9002132,-0.9130893,-0.2202885001897812,-0.47597581148147583
0.28690921548727255,0.3114609345373809,0.7342165382161924,184.3840924974919,64.97658969519364,-0.5033629645062652,-0.06955983257307707,0.7187094,0.693929,-0.30336296558380127,0.13044017553329468
-0.6199657890040586,-0.3136443173323278,0.06256741443354186,-110.97207254955488,-140.9692079593807,-0.3713284448134293,0.4190190902262223,-0.96479404,0.84231263,-0.5713284611701965,0.619019091129303
-0.5550632939579856,0.4705590292855599,0.985200527806622,70.48718695482387,160.41371080354452,-0.4277001051741962,-0.2670627927955398,0.7549692,0.73248506,-0.2277000993490219,-0.06706278026103973
-0.15698033286103108,-0.5727802624021385,0.4095842154498681,172.94579440682213,23.904375008143518,0.8486160964392804,-0.694170502663854,-0.9053152,0.8377634,0.6486161351203918,-0.49417048692703247
-0.7970341182696408,-0.3898141367440283,0.6294326412661396,-13.5267004594576,198.86825728329478,-0.8058926609916517,0.04201335161707975,-0.9856903,0.81616277,-0.9856902956962585,0.2420133501291275
-0.6685371937856663,0.555924778450704,0.04895606246892892,-157.58624629145288,58.66857492611615,0.2344579212032305,-0.05601559476993545,-0.98766065,0.86333936,0.03445792198181152,0.14398440718650818
-0.029417317647811192,0.06090973450437498,0.02157567643086511,132.07430618629638,85.27211464705056,0.27753758042926835,-0.49837231925470493,0.6101216,0.5454453,0.4775375723838806,-0.2983723282814026
-0.2050660404695881,0.21535340500016398,0.631752259051635,103.56492419043985,61.642562645523185,-0.4267393148048342,0.7973550507589342,0.52146995,0.70540816,-0.226739302277565,0.8578362633817852
0.536654358291424,0.759283995102229,0.30558622873949126,-185.14632374116582,62.21742626137552,-0.5455612747599132,-0.19785320985717192,0.93205976,-0.9568567,-0.34556126594543457,-0.39785319566726685
-0.5795735331456295,-0.13715161250290175,0.24236379660258978,-42.08368689745714,-60.588838416049384,0.07137490147295611,0.6943030717825105,-0.9552518,0.85496205,-0.12862509489059448,0.8906233843778745
-0.7491005067639052,-0.6218993558291144,0.0450448515734988,-157.17392153810937,164.3088384115207,-0.5787426858886537,-0.39940554365454184,-0.99246687,0.74962157,-0.7787426710128784,-0.19940553605556488
0.5850138223336967,0.9688047545014902,0.18983820475218027,-191.90601564179235,-7.871948514733646,-0.9199371687889266,-0.20868628499598962,0.9253212,-0.9647115,-0.7199372053146362,-0.4086862802505493
-0.2663688746000321,-1.1750243716887003,0.1675915183343979,-184.22035229541126,57.994958688459064,0.901011782395909,0.057281672438488584,-0.97520256,0.81672025,0.7010117769241333,0.25728166103363037
0.594973333824977,-1.118940914224602,0.8099509896061913,91.20922384620923,-94.10204666773416,-0.6885087012734454,0.5694120483239387,0.71960574,0.36546698,-0.4885087013244629,0.7039767531316417
-0.8324030716206667,-0.42925395718985326,0.06863907618817366,-107.39816216504661,9.891016982832866,0.9645655177838592,0.7998819927507783,-0.98156875,0.7690511,0.7645655274391174,0.8854692537653561
-0.24286963210214174,-0.1757985319255062,0.258112792899323,-86.62309370499277,11.24492132556486,-0.6768395195425887,-0.5260292189771085,-0.96494776,0.8935839,-0.8768395185470581,-0.3260292410850525
-0.37442118249485645,-0.46694269453095494,0.18017535379730432,154.3231316806909,-12.20559171370806,0.8219099815894542,0.8372848147819985,-0.91598666,0.80967814,0.6219099760055542,0.8955898233372679
0.1310141127872888,-1.241973579382302,0.8639999317291356,-13.314104650354665,56.16173005891255,-0.06972922204038734,0.5402109933657877,0.95659107,0.5683525,0.13027077913284302,0.6927613240380125
0.5179079553592705,0.21072464619562403,0.31776205702330895,-184.45864159386488,-36.31795495800881,-0.5428076124594872,-0.15180426512892553,0.9162337,-0.94504374,-0.3428076505661011,-0.351804256439209
-0.5778593281443232,-0.9312836883993558,0.4770338655560241,99.13630280567884,40.722562147573825,-0.38606735464137776,-0.93194753035665,-0.9512162,0.7349885,-0.5860673785209656,-0.7319475412368774
-0.9576960910838501,0.49925475424492793,0.07135788018969003,125.55372359296928,-52.685329806832016,0.8815555004847127,-0.3981733859678436,-0.9765707,0.78978,0.6815555095672607,-0.198173388838768
-0.9625249979442965,-1.0080011970440332,0.9905275299788185,95.76408152783938,-14.052296770122865,-0.5456516141406631,-0.023111949617745875,-0.9077148,0.7373742,-0.7456516027450562,0.17688804864883423
0.19053168703926193,0.2133642088818597,0.9679956943051818,79.08355481507317,-28.738549195982586,-0.6065184850324203,0.6790442503398928,0.6328221,0.6770828,-0.40651851892471313,0.6927587383474384
0.12002172899159169,0.1457507149584507,0.11094201820798433,-126.77996314878608,-160.7750323151896,-0.2785399188299822,-0.9816803660437492,0.7422898,0.47781792,-0.07853992283344269,-0.7816804051399231
0.6172249517266148,1.1061893987454225,0.884399671978349,26.897883889801733,175.6708734167189,-0.6156000697521335,0.20812586924061782,0.9373833,-0.9333082,-0.415600061416626,0.008125871419906616
0.19405515523112538,0.5284812250921171,0.12643650176887677,-111.67288785576459,4.539416806786136,-0.5133836247814465,-0.21527306638099386,0.916683,-0.9464075,-0.31338363885879517,-0.4152730703353882
0.11017460162528692,-0.1328946922958787,0.7859755848960563,166.45187847877423,123.34605500152094,-0.08595382057309986,-0.5885062836555053,0.51208305,0.6674287,0.11404617875814438,-0.38850629329681396
-0.7084156213466606,-1.139726225222246,0.3961569907794288,-60.29835128273527,-54.31654250311641,-0.06539292500515348,-0.24032337588547215,-0.95671356,0.72209466,-0.265392929315567,-0.04032337665557861
0.923856727386186,1.0894295434363679,0.07848885312704612,-49.63066048570988,-165.5738606520868,0.7673153271970661,-0.6726701497869809,0.8996205,-0.9627126,0.8996204733848572,-0.8726701140403748
-0.12346133843449714,0.7723480594988401,0.8283499415136221,-76.30874794995401,191.60873134802392,0.7310751942183922,0.8414018975115669,0.7378163,0.5163063,0.9005390848816907,0.6790290918053662
-0.11482712755145519,-0.2822705183320229,0.4227500971634841,10.905710960670717,-57.329757893634394,-0.883577283481733,-0.8889769071408438,0.59763974,0.69930184,-0.683577299118042,-0.6889769434928894
0.28730273383221694,-0.5282011592713245,0.5555477680962352,92.21371939586072,117.7062979144464,-0.5141760072635639,-0.725418054311209,0.6821807,0.5472,-0.3141760230064392,-0.5254180431365967
-0.590429635052413,-0.8143890865667005,0.6707746673582905,-6.842543101570982,36.011402061164375,-0.027134817047507864,-0.6246757048177594,-0.94289905,0.8042647,-0.2271348237991333,-0.42467570304870605
-0.9961243184770108,0.22955455391529744,0.12172108875453913,-105.05190010280528,54.02605824027978,-0.8854117918180509,0.5195615979677337,-0.9911761,0.7937002,-0.9911761283874512,0.7195615768432617
0.5044515249948169,1.0436695465811292,0.7117446237045959,-118.74253414683173,48.41312493473123,-0.9960990850051148,0.6714242623837434,0.9351098,-0.9514638,-0.7960991263389587,0.47142428159713745
0.4321059024171794,0.6153638160167687,0.8155689509868794,18.710217359549688,21.22751352858353,0.2370860060540907,0.35192944652493807,0.92285824,-0.90783954,0.4370860159397125,0.15192945301532745
-0.5582724147342109,-1.014349870859805,0.07187553729601748,141.47488281992463,-34.8522931206399,0.795976621489414,0.7677167700684377,-0.94245905,0.6756993,0.5959766507148743,0.8890677878176066
0.47505290025883107,0.5025683876215024,0.3905260010229228,113.93687884422894,186.75312511316082,0.6978585815292369,-0.7459133455932387,0.90501374,-0.90509486,0.8978585600852966,-0.9050948619842529
-0.32711611898972626,0.643317404579149,0.8442639201841482,-141.09447470619173,-94.85410517765618,-0.4893177332539964,0.6664817739910589,0.587103,0.67652947,-0.2893177270889282,0.7466103945615569
-0.6896528992610582,0.8594421209205394,0.08532312026721478,46.47311550635007,151.57921609190288,-0.6350235562629707,0.1368716458714907,-0.9888865,0.8423363,-0.8350235223770142,0.3368716537952423
-0.36869860942341925,-1.2487423139940699,0.5924550261008267,-89.79582137062154,-188.21018744364713,-0.7116270071652417,0.35538232534226677,-0.83512884,0.82428,-0.9,0.5553823113441467
-0.5164831208881682,-1.1313632893106218,0.9408302946414278,103.03365447048998,197.97798629898483,-0.9358733525731953,0.9597909066596317,-0.91325337,0.7886033,-0.9132533669471741,0.8955876201857521
-0.23276279213079776,-0.8512858398026174,0.04530130205584926,26.703359402719514,-125.96762545531392,-0.9734781216382498,-0.04351722919013823,-0.91932577,0.8219888,-0.9193257689476013,0.1564827710390091
0.4480421999858806,-0.7983586287812239,0.251152940147925,116.04911162254979,1.5196032161613857,0.2862895584076568,-0.29628956749975943,0.9247565,-0.9209933,0.4862895607948303,-0.49628955125808716
-0.5286190219041065,-0.34661482254549625,0.7189554436187655,16.085821936015634,48.8734046188105,0.4911501536025329,-0.587680237161875,-0.9335107,0.8684624,0.29115015268325806,-0.3876802325248718
0.8042264357167637,0.5888719766061712,0.7052424730311718,57.593389785010686,138.48750939788033,0.7060945917097186,-0.9767416543915677,0.92678034,-0.9145744,0.9060945510864258,-0.914574384689331
-0.8531860103443079,-1.105946879613831,0.09678022250324769,-167.74608774835173,-93.18754303527182,0.9527185480411124,0.6345118928205074,-0.97838193,0.6872257,0.7527185678482056,0.8345118761062622
-0.37998712906555787,-3.674036677892012e-05,0.579584179036184,122.6806161225598,59.53658604819401,0.5154173659482695,-0.3480544133167742,0.226981,0.7655162,0.3154173493385315,-0.14805440604686737
-0.8556216490119031,0.6832742690468294,0.6127861055218689,-35.94183422579067,-66.82942156916195,0.9237136150798393,0.3013031683113234,-0.9599188,0.8788213,0.7237136363983154,0.5013031959533691
0.9000865838733285,-0.9617768337218093,0.6722051278324236,-134.42698947504996,-198.6087799713252,-0.8455076432625634,-0.2490199262970898,0.9151066,-0.9194756,-0.6455076336860657,-0.4490199089050293
0.6343382674182048,-0.47429439804203,0.14212584287183028,-130.5547376133029,88.76393807433249,0.8755554076029943,-0.15595397421420398,0.9097707,-0.9338456,0.9097707271575928,-0.35595399141311646
0.16340378119589594,0.5743479720440776,0.2520931317653218,40.98715509138904,105.0544553522829,-0.39607284232849405,-0.7436575623354327,0.8942979,-0.918898,-0.19607283174991608,-0.9188979864120483
